slsNoSL,slsDate,cstName,itmName,slsQty,uomName_x,slsPrice,slsDisc,slsSubTotal,slsPPN,slsTotal,Brand,uomName_y,Discoint beli (%),Discount Jual (%)
SI202406010623,2024-07-01 00:00:00,SURYA STEEL,AM 53 - WHITE JASMINE @12X1KG,2.0,DUS,201000.0,19.25,324615.0,32169.054054,324615.0,AM,PCS,32.68,15
SI202406010623,2024-07-01 00:00:00,SURYA STEEL,AM 53 - GREY SOKA @12X1KG,3.0,DUS,201000.0,19.25,486922.5,48253.581081,486922.5,AM,PCS,32.68,15
SI202406010624,2024-07-01 00:00:00,BINTANG JAYA PUSPITEK,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,45.0,6666660.0,660660.0,6666660.0,SIKA,SET,50,45
SI202406010624,2024-07-01 00:00:00,BINTANG JAYA PUSPITEK,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202406010625,2024-07-01 00:00:00,BERKAT MAKMUR JAYA,AM 53 - GREY SOKA @12X1KG,3.0,DUS,201000.0,15.0,512550.0,50793.243243,512550.0,AM,PCS,32.68,15
SI202406010625,2024-07-01 00:00:00,BERKAT MAKMUR JAYA,AM 53 - CREAM IXIA @12X1KG,3.0,DUS,201000.0,15.0,512550.0,50793.243243,512550.0,AM,PCS,32.68,15
SI202406010626,2024-07-01 00:00:00,MUTIARA JAYA,SIKATOP SEAL 107 (A+B) @25KG,5.0,SET,606060.0,45.0,1666665.0,165165.0,1666665.0,SIKA,SET,50,45
SI202406010626,2024-07-01 00:00:00,MUTIARA JAYA,SIKA TOP 107+ @4X4KG,1.0,DUS,779220.0,45.0,428571.0,42471.0,428571.0,SIKA,DUS,50,45
SI202406010627,2024-07-01 00:00:00,SINAR PERMATA,AM 53 - WHITE JASMINE @12X1KG,3.0,DUS,201000.0,15.0,512550.0,50793.243243,512550.0,AM,PCS,32.68,15
SI202406010627,2024-07-01 00:00:00,SINAR PERMATA,AM 53 - CREAM IXIA @12X1KG,2.0,DUS,201000.0,15.0,341700.0,33862.162162,341700.0,AM,PCS,32.68,15
SI202406010628,2024-07-01 00:00:00,SANGIANG MAKMUR,SIKACERAM 150 CA-TILEFIX @25KG,30.0,SAK,71000.0,10.0,1917000.0,189972.972972,1917000.0,SIKA,SAK,16.3,10
SI202406010629,2024-07-01 00:00:00,ANEKA JAYA (PERUMNAS),SIKA TOP 107+ @4X4KG ( GALON ),11.0,GALON,194805.0,45.0,1178570.25,116795.25,1178570.25,SIKA,GALON,49,45
SI202406010629,2024-07-01 00:00:00,ANEKA JAYA (PERUMNAS),SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202406010631,2024-07-01 00:00:00,HARAPAN PAMULANG,SIKACERAM 150 CA-TILEFIX @25KG,15.0,SAK,71000.0,10.0,958500.0,94986.486486,958500.0,SIKA,SAK,16.3,10
SI202406010631,2024-07-01 00:00:00,HARAPAN PAMULANG,SIKACERAM 200 TA-TILEFIX @25KG,5.0,SAK,184000.0,16.3,770040.0,76310.27027,770040.0,SIKA,SAK,22.16,16.3
SI202406010632,2024-07-01 00:00:00,SURYA (KAMAL),SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202406010632,2024-07-01 00:00:00,SURYA (KAMAL),SIKA TOP 107+ @4X4KG ( GALON ),11.0,GALON,194805.0,45.0,1178570.25,116795.25,1178570.25,SIKA,GALON,49,45
SI202406010633,2024-07-01 00:00:00,SEJATI,SIKA TOP 107+ @4X4KG ( GALON ),11.0,GALON,194805.0,45.0,1178570.25,116795.25,1178570.25,SIKA,GALON,49,45
SI202406010633,2024-07-01 00:00:00,SEJATI,SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202406010634,2024-07-01 00:00:00,GUNUNG MAKMUR ,SIKA TOP 107+ @4X4KG ( GALON ),11.0,GALON,194805.0,45.0,1178570.25,116795.25,1178570.25,SIKA,GALON,49,45
SI202406010634,2024-07-01 00:00:00,GUNUNG MAKMUR ,SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202406010634,2024-07-01 00:00:00,GUNUNG MAKMUR ,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,45.0,6666660.0,660660.0,6666660.0,SIKA,SET,50,45
SI202406010634,2024-07-01 00:00:00,GUNUNG MAKMUR ,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202406010635,2024-07-01 00:00:00,INDAH JAYA ( SRENGSENG ),SIKA TOP 107+ @4X4KG ( GALON ),11.0,GALON,194805.0,45.0,1178570.25,116795.25,1178570.25,SIKA,GALON,49,45
SI202406010635,2024-07-01 00:00:00,INDAH JAYA ( SRENGSENG ),SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202406010638,2024-07-01 00:00:00,BERKAT MAKMUR JAYA,AM 53 - GREY ORCHID @12X1KG,2.0,DUS,201000.0,15.0,341700.0,33862.162162,341700.0,AM,PCS,32.68,15
SI202406010638,2024-07-01 00:00:00,BERKAT MAKMUR JAYA,SIKACERAM 180 GA-TILEFIX @25KG,20.0,SAK,105000.0,16.3,1757700.0,174186.486486,1757700.0,SIKA,SAK,22.16,16.3
SI202406010640,2024-07-01 00:00:00,PRIMA AGUNG,SIKACIM BONDING ADHESIVE @10X0.9L,3.0,DUS,869130.0,45.0,1434064.5,142114.5,1434064.5,SIKA,DUS,49,45
SI202406010641,2024-07-01 00:00:00,SUKSES BERSAMA,APKO VALUE 3202 WHITE 25KG,2.0,PAIL,575000.0,7.5,1063750.0,105416.666666,1063750.0,Asian Paints,PAIL,30,7.5
SI202406010642,2024-07-01 00:00:00,HARAPAN MULIA,AM 53 - BROWN GINGER @12X1KG,1.0,DUS,201000.0,15.0,170850.0,16931.081081,170850.0,AM,PCS,32.68,15
SI202406010642,2024-07-01 00:00:00,HARAPAN MULIA,AM 53 - WHITE JASMINE @12X1KG,2.0,DUS,201000.0,15.0,341700.0,33862.162162,341700.0,AM,PCS,32.68,15
SI202406010642,2024-07-01 00:00:00,HARAPAN MULIA,AM 53- YELLOW SUNFLOWER @12X1KG,1.0,DUS,201000.0,15.0,170850.0,16931.081081,170850.0,AM,PCS,32.68,15
SI202406010643,2024-07-01 00:00:00,SUKSES BERSAMA,APKO VALUE 3202 WHITE 5KG,4.0,CAN,118000.0,7.5,436600.0,43266.666666,436600.0,Asian Paints,CAN,30,7.5
SI202406010644,2024-07-01 00:00:00,ABADI JAYA (KARAWACI),SIKA GROUT 215 @25KG,15.0,SAK,188700.0,45.0,1556775.0,154275.0,1556775.0,SIKA,SAK,50,45
SI202406010645,2024-07-01 00:00:00,KETAPANG JAYA,SIKA TOP 107+ @4X4KG ( GALON ),11.0,GALON,194805.0,45.0,1178570.25,116795.25,1178570.25,SIKA,GALON,49,45
SI202406010645,2024-07-01 00:00:00,KETAPANG JAYA,SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202406010646,2024-07-01 00:00:00,TANGERANG JAYA ,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,45.0,6666660.0,660660.0,6666660.0,SIKA,SET,50,45
SI202406010646,2024-07-01 00:00:00,TANGERANG JAYA ,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202406010647,2024-07-01 00:00:00,TANAH HARAPAN,SIKATOP SEAL 107 (A+B) @25KG,50.0,SET,606060.0,48.0,15757560.0,1561560.0,15757560.0,SIKA,SET,50,45
SI202406010648,2024-07-01 00:00:00,AGUNG JAYA PORIS,SIKA TILE GROUT WHITE @12X1KG,2.0,DUS,213120.0,45.0,234432.0,23232.0,234432.0,SIKA,DUS,49,45
SI202406010648,2024-07-01 00:00:00,AGUNG JAYA PORIS,SIKA TILE GROUT GREY @12X1KG,1.0,DUS,213120.0,45.0,117216.0,11616.0,117216.0,SIKA,DUS,49,45
SI202406010648,2024-07-01 00:00:00,AGUNG JAYA PORIS,SIKA TILE GROUT CREAM @12X1KG,1.0,DUS,213120.0,45.0,117216.0,11616.0,117216.0,SIKA,DUS,49,45
SI202406010649,2024-07-01 00:00:00,BINTANG JAYA (KH. MAS MANSYUR),SIKA TOP 107+ @4X4KG ( GALON ),11.0,GALON,194805.0,45.0,1178570.25,116795.25,1178570.25,SIKA,GALON,49,45
SI202406010649,2024-07-01 00:00:00,BINTANG JAYA (KH. MAS MANSYUR),SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202406010650,2024-07-01 00:00:00,KU JAYA,SIKACERAM 180 GA-TILEFIX @25KG,40.0,SAK,105000.0,16.3,3515400.0,348372.972972,3515400.0,SIKA,SAK,22.16,16.3
SI202406010650,2024-07-01 00:00:00,KU JAYA,SIKACERAM 200 TA-TILEFIX @25KG,10.0,SAK,184000.0,16.3,1540080.0,152620.54054,1540080.0,SIKA,SAK,22.16,16.3
SI202406010652,2024-07-01 00:00:00,GEMILANG JAYA,AM 53 - CREAM IXIA @12X1KG,1.0,DUS,201000.0,15.0,170850.0,16931.081081,170850.0,AM,PCS,32.68,15
SI202406010652,2024-07-01 00:00:00,GEMILANG JAYA,AM 53 - GREY SOKA @12X1KG,1.0,DUS,201000.0,15.0,170850.0,16931.081081,170850.0,AM,PCS,32.68,15
SI202406010652,2024-07-01 00:00:00,GEMILANG JAYA,AM 53 - WHITE JASMINE @12X1KG,2.0,DUS,201000.0,15.0,341700.0,33862.162162,341700.0,AM,PCS,32.68,15
SI202406010653,2024-07-01 00:00:00,SETIA BANGUNAN,SIKA TOP 107+ @4X4KG ( GALON ),11.0,GALON,194805.0,45.0,1178570.25,116795.25,1178570.25,SIKA,GALON,49,45
SI202406010653,2024-07-01 00:00:00,SETIA BANGUNAN,SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202406010653,2024-07-01 00:00:00,SETIA BANGUNAN,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,45.0,6666660.0,660660.0,6666660.0,SIKA,SET,50,45
SI202406010653,2024-07-01 00:00:00,SETIA BANGUNAN,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202406010654,2024-07-01 00:00:00,SINAR HARAPAN,SIKA TOP 107+ @4X4KG ( GALON ),11.0,GALON,194805.0,45.0,1178570.25,116795.25,1178570.25,SIKA,GALON,49,45
SI202406010654,2024-07-01 00:00:00,SINAR HARAPAN,SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202406010656,2024-07-01 00:00:00,TIGA PUTRA JAYA,SIKA TILE GROUT GREY @12X1KG,1.0,DUS,213120.0,45.0,117216.0,11616.0,117216.0,SIKA,DUS,49,45
SI202406010656,2024-07-01 00:00:00,TIGA PUTRA JAYA,SIKA TILE GROUT BLACK @12X1KG,2.0,DUS,213120.0,45.0,234432.0,23232.0,234432.0,SIKA,DUS,49,45
SI202406010656,2024-07-01 00:00:00,TIGA PUTRA JAYA,SIKA TILE GROUT MEDBROWN @12X1KG,1.0,DUS,213120.0,45.0,117216.0,11616.0,117216.0,SIKA,DUS,49,45
SI202406010656,2024-07-01 00:00:00,TIGA PUTRA JAYA,SIKA TILE GROUT WHITE @12X1KG,2.0,DUS,213120.0,45.0,234432.0,23232.0,234432.0,SIKA,DUS,49,45
SI202406010656,2024-07-01 00:00:00,TIGA PUTRA JAYA,SIKA TILE GROUT CREAM @12X1KG,2.0,DUS,213120.0,45.0,234432.0,23232.0,234432.0,SIKA,DUS,49,45
SI202406010657,2024-07-01 00:00:00,BERKAT JAYA,SIKA TOP 107+ @4X4KG ( GALON ),11.0,GALON,194805.0,45.0,1178570.25,116795.25,1178570.25,SIKA,GALON,49,45
SI202406010657,2024-07-01 00:00:00,BERKAT JAYA,SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202406010658,2024-07-01 00:00:00,SANGIANG MAKMUR,SIKA TILE GROUT CREAM @12X1KG,2.0,DUS,213120.0,45.0,234432.0,23232.0,234432.0,SIKA,DUS,49,45
SI202406010665,2024-07-01 00:00:00,SINAR BANGUNAN 2,AM 51 - 1S WHITE @12X1KG,1.0,DUS,425400.0,15.0,361590.0,35833.243243,361590.0,AM,PCS,32.68,15
SI202406010665,2024-07-01 00:00:00,SINAR BANGUNAN 2,AM 51 - 106 S BONE @12X1KG,1.0,DUS,425400.0,15.0,361590.0,35833.243243,361590.0,AM,PCS,32.68,15
SI202406010665,2024-07-01 00:00:00,SINAR BANGUNAN 2,AM 51 - 3 S DARK GREY @12X1KG,1.0,DUS,425400.0,15.0,361590.0,35833.243243,361590.0,AM,PCS,32.68,15
SI202406010665,2024-07-01 00:00:00,SINAR BANGUNAN 2,AM 53 - BROWN GINGER @12X1KG,1.0,DUS,201000.0,15.0,170850.0,16931.081081,170850.0,AM,PCS,32.68,15
SI202406010674,2024-07-01 00:00:00,MUTIARA JAYA 2,SIKAMUR 130 THINBED @40KG,3.0,SAK,96000.0,16.3,241056.0,23888.432432,241056.0,SIKA,SAK,22.16,16.3
SI202406010675,2024-07-01 00:00:00,GADING SERPONG JAYA,AM 53 - BLACK EBONY @12X1KG,2.0,DUS,201000.0,15.0,341700.0,33862.162162,341700.0,AM,PCS,32.68,15
SI202406010675,2024-07-01 00:00:00,GADING SERPONG JAYA,AM 53 - GREY SOKA @12X1KG,2.0,DUS,201000.0,15.0,341700.0,33862.162162,341700.0,AM,PCS,32.68,15
SI202406010676,2024-07-01 00:00:00,BINTANG REZEKI,SIKACIM BONDING ADHESIVE @10X0.9L,2.0,DUS,869130.0,45.0,956043.0,94743.0,956043.0,SIKA,DUS,49,45
SI202406010680,2024-07-01 00:00:00,CITRA MANDIRI,AM 53 - WHITE JASMINE @12X1KG,2.0,DUS,201000.0,15.0,341700.0,33862.162162,341700.0,AM,PCS,32.68,15
SI202406010680,2024-07-01 00:00:00,CITRA MANDIRI,AM 151 - STONE COATING GLOSSY @12X1L,1.0,DUS,1377600.0,19.25,1112412.0,110239.027027,1112412.0,AM,LITER,-,-
SI202406010680,2024-07-01 00:00:00,CITRA MANDIRI,AM 153 - STONE COATING BLACK GLOSSY @12X1L,1.0,DUS,1423800.0,19.25,1149718.5,113936.067567,1149718.5,AM,LITER,-,-
SI202406010681,2024-07-01 00:00:00,PUSAT KERAMIK,AM 151 - STONE COATING GLOSSY @12X1L,3.0,DUS,1377600.0,20.0,3306240.0,327645.405405,3306240.0,AM,LITER,-,-
SI202407010670,2024-07-01 00:00:00,BANGUN CIPTA NIAGA,SIKA TILE GROUT CREAM @12X1KG,1.0,DUS,213120.0,45.0,117216.0,11616.0,117216.0,SIKA,DUS,49,45
SI202407010670,2024-07-01 00:00:00,BANGUN CIPTA NIAGA,SIKA TILE GROUT MEDBROWN @12X1KG,1.0,DUS,213120.0,45.0,117216.0,11616.0,117216.0,SIKA,DUS,49,45
SI202407010670,2024-07-01 00:00:00,BANGUN CIPTA NIAGA,SIKA TILE GROUT WHITE @12X1KG,2.0,DUS,213120.0,45.0,234432.0,23232.0,234432.0,SIKA,DUS,49,45
SI202407010685,2024-07-01 00:00:00,SUMBER BANGUNAN (PUSPITEK),SIKACIM CONCRETE ADDITIVE @10X0.9L,3.0,DUS,562770.0,45.82,914726.358,90648.558,914726.358,SIKA,DUS,49,45
SI202407010685,2024-07-01 00:00:00,SUMBER BANGUNAN (PUSPITEK),SIKACIM BONDING ADHESIVE @10X0.9L,5.0,DUS,869130.0,45.82,2354473.17,233326.17,2354473.17,SIKA,DUS,49,45
SI202407010685,2024-07-01 00:00:00,SUMBER BANGUNAN (PUSPITEK),SIKACIM CONCRETE ADDITIVE @5L (FREE),3.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202407010686,2024-07-01 00:00:00,CAHAYA BANGUNAN ( RIBAN ),SIKACERAM 150 CA-TILEFIX @25KG,50.0,SAK,71000.0,10.0,3195000.0,316621.621621,3195000.0,SIKA,SAK,16.3,10
SI202407010687,2024-07-01 00:00:00,CAHAYA PAMULANG,SIKA TOP 107+ @4X4KG ( GALON ),11.0,GALON,194805.0,45.0,1178570.25,116795.25,1178570.25,SIKA,GALON,49,45
SI202407010687,2024-07-01 00:00:00,CAHAYA PAMULANG,SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202407010688,2024-07-01 00:00:00,CITRA MAS,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,45.0,6666660.0,660660.0,6666660.0,SIKA,SET,50,45
SI202407010688,2024-07-01 00:00:00,CITRA MAS,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202407010691,2024-07-01 00:00:00,SUMBER BANGUNAN (PUSPITEK),SIKA GROUT 215 @25KG,5.0,SAK,188700.0,45.82,511188.3,50658.3,511188.3,SIKA,SAK,50,45
SI202407010694,2024-07-01 00:00:00,CIKANDE INDOBAJA MANDIRI,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,47.5,6363630.0,630630.0,6363630.0,SIKA,SET,50,45
SI202407010695,2024-07-01 00:00:00,SINAR KAPUK ,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,48.0,6303024.0,624624.0,6303024.0,SIKA,SET,50,45
SI202407010700,2024-07-02 00:00:00,DEVON JAYA,SIKA TILE GROUT GREY @12X1KG,3.0,DUS,213120.0,45.0,351648.0,34848.0,351648.0,SIKA,DUS,49,45
SI202407010700,2024-07-02 00:00:00,DEVON JAYA,SIKA TILE GROUT WHITE @12X1KG,3.0,DUS,213120.0,45.0,351648.0,34848.0,351648.0,SIKA,DUS,49,45
SI202407010703,2024-07-02 00:00:00,BERDIKARI,SIKA GROUT 215 @25KG,20.0,SAK,188700.0,45.0,2075700.0,205700.0,2075700.0,SIKA,SAK,50,45
SI202407010710,2024-07-02 00:00:00,SINAR KAPUK ,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,48.0,6303024.0,624624.0,6303024.0,SIKA,SET,50,45
SI202407010710,2024-07-02 00:00:00,SINAR KAPUK ,SIKA TOP 107+ @4X4KG ( GALON ),11.0,GALON,194805.0,45.5,1167855.975,115733.475,1167855.975,SIKA,GALON,49,45
SI202407010710,2024-07-02 00:00:00,SINAR KAPUK ,SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202407010711,2024-07-02 00:00:00,BERKAT MAKMUR JAYA,AM 51 - 102 S CREAM @12X1KG,1.0,DUS,425400.0,15.0,361590.0,35833.243243,361590.0,AM,PCS,32.68,15
SI202407010704,2024-07-03 00:00:00,SURYA JAYA KRUKUT ,SIKA TOP 107+ @4X4KG ( GALON ),11.0,GALON,194805.0,45.0,1178570.25,116795.25,1178570.25,SIKA,GALON,49,45
SI202407010704,2024-07-03 00:00:00,SURYA JAYA KRUKUT ,SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202407010704,2024-07-03 00:00:00,SURYA JAYA KRUKUT ,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,45.0,6666660.0,660660.0,6666660.0,SIKA,SET,50,45
SI202407010704,2024-07-03 00:00:00,SURYA JAYA KRUKUT ,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202407010708,2024-07-03 00:00:00,GUNA IMAN SEDAMA ,AM 53 - BROWN GINGER @12X1KG,3.0,DUS,201000.0,23.5,461295.0,45713.918918,461295.0,AM,PCS,32.68,15
SI202407010708,2024-07-03 00:00:00,GUNA IMAN SEDAMA ,AM 53 - CREAM LOTUS @12X1KG,3.0,DUS,201000.0,23.5,461295.0,45713.918918,461295.0,AM,PCS,32.68,15
SI202407010708,2024-07-03 00:00:00,GUNA IMAN SEDAMA ,AM 53 - BLACK EBONY @12X1KG,3.0,DUS,201000.0,23.5,461295.0,45713.918918,461295.0,AM,PCS,32.68,15
SI202407010708,2024-07-03 00:00:00,GUNA IMAN SEDAMA ,SIKALASTIC 590 DECKSEAL GREY @20KG,14.0,PAIL,2246640.0,45.5,17141863.2,1698743.2,17141863.2,SIKA,PAIL,49,45
SI202407010708,2024-07-03 00:00:00,GUNA IMAN SEDAMA ,AM 53 - WHITE JASMINE @12X1KG,10.0,DUS,201000.0,23.5,1537650.0,152379.729729,1537650.0,AM,PCS,32.68,15
SI202407010708,2024-07-03 00:00:00,GUNA IMAN SEDAMA ,AM 53 - CREAM IXIA @12X1KG,6.0,DUS,201000.0,23.5,922590.0,91427.837837,922590.0,AM,PCS,32.68,15
SI202407010708,2024-07-03 00:00:00,GUNA IMAN SEDAMA ,AM 53 - GREY ORCHID @12X1KG,5.0,DUS,201000.0,23.5,768825.0,76189.864864,768825.0,AM,PCS,32.68,15
SI202407010713,2024-07-03 00:00:00,INTI MAKMUR,SIKACIM CONCRETE ADDITIVE @10X0.9L,3.0,DUS,562770.0,45.0,928570.5,92020.5,928570.5,SIKA,DUS,49,45
SI202407010713,2024-07-03 00:00:00,INTI MAKMUR,SIKACIM CONCRETE ADDITIVE @5L (FREE),3.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202407010714,2024-07-03 00:00:00,BUMI INDAH (JOGLO),SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,45.0,6666660.0,660660.0,6666660.0,SIKA,SET,50,45
SI202407010714,2024-07-03 00:00:00,BUMI INDAH (JOGLO),SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202407010725,2024-07-04 00:00:00,MULTI SARANA PUTRA,SIKA GROUT 215 @25KG,280.0,SAK,188700.0,48.32,27305644.8,2705964.8,27305644.8,SIKA,SAK,50,45
SI202407010726,2024-07-04 00:00:00,MULTI SARANA PUTRA,SIKA GROUT 215 @25KG,280.0,SAK,188700.0,48.32,27305644.8,2705964.8,27305644.8,SIKA,SAK,50,45
SI202407010732,2024-07-05 00:00:00,MULTI SARANA PUTRA,SIKA GROUT 215 @25KG,280.0,SAK,188700.0,48.32,27305644.8,2705964.8,27305644.8,SIKA,SAK,50,45
SI202407010733,2024-07-05 00:00:00,MULTI SARANA PUTRA,SIKA GROUT 215 @25KG,280.0,SAK,188700.0,48.32,27305644.8,2705964.8,27305644.8,SIKA,SAK,50,45
SI202407010737,2024-07-05 00:00:00,SENTOSA BANGUNAN,SIKACIM CONCRETE ADDITIVE @10X0.9L,3.0,DUS,562770.0,45.0,928570.5,92020.5,928570.5,SIKA,DUS,49,45
SI202407010737,2024-07-05 00:00:00,SENTOSA BANGUNAN,SIKACIM CONCRETE ADDITIVE @5L (FREE),3.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202407010739,2024-07-05 00:00:00,SUMBER BANGUNAN (PUSPITEK),SIKA GROUT 215 @25KG,10.0,SAK,188700.0,45.82,1022376.6,101316.6,1022376.6,SIKA,SAK,50,45
SI202407010739,2024-07-05 00:00:00,SUMBER BANGUNAN (PUSPITEK),SIKA TOP 107+ @4X4KG ( GALON ),11.0,GALON,194805.0,45.82,1160998.839,115053.939,1160998.839,SIKA,GALON,49,45
SI202407010739,2024-07-05 00:00:00,SUMBER BANGUNAN (PUSPITEK),SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202407010743,2024-07-05 00:00:00,SETIA JAYA RAYA,SIKATOP SEAL 107 (A+B) @25KG,5.0,SET,606060.0,45.0,1666665.0,165165.0,1666665.0,SIKA,SET,50,45
SI202407010743,2024-07-05 00:00:00,SETIA JAYA RAYA,SIKA TOP 107+ @4X4KG ( GALON ),11.0,GALON,194805.0,45.0,1178570.25,116795.25,1178570.25,SIKA,GALON,49,45
SI202407010743,2024-07-05 00:00:00,SETIA JAYA RAYA,SIKA TOP 107+ @4X4KG (FREE),1.0,GALON,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202407010747,2024-07-05 00:00:00,MULTI SARANA PUTRA,SIKA GROUT 215 @25KG,80.0,SAK,188700.0,48.32,7801612.8,773132.8,7801612.8,SIKA,SAK,50,45
SI202407010748,2024-07-05 00:00:00,MULTI SARANA PUTRA,SIKA GROUT 215 @25KG,100.0,SAK,188700.0,48.32,9752016.0,966416.0,9752016.0,SIKA,SAK,50,45
SI202407010749,2024-07-05 00:00:00,MULTI SARANA PUTRA,SIKA GROUT 215 @25KG,180.0,SAK,188700.0,48.32,17553628.8,1739548.8,17553628.8,SIKA,SAK,50,45
SI202407010751,2024-07-05 00:00:00,CIKANDE INDOBAJA MANDIRI,SIKABOOM AP @750MLX12 TUBE,2.0,DUS,2812740.0,40.0,3375288.0,334488.0,3375288.0,SIKA,DUS,49,45
SI202407010753,2024-07-05 00:00:00,MASA JAYA,AM 51 - 119 S CHINA BLUE @12X1KG,1.0,DUS,425400.0,15.0,361590.0,35833.243243,361590.0,AM,PCS,32.68,15
SI202407010738,2024-07-06 00:00:00,PURI BANGUNAN ,SIKAWALL 181 SKIMCOAT @40KG,10.0,SAK,119000.0,16.3,996030.0,98705.675675,996030.0,SIKA,SAK,22.16,16.3
SI202407010755,2024-07-06 00:00:00,MULTI SARANA PUTRA,SIKA GROUT 215 @25KG,280.0,SAK,188700.0,48.32,27305644.8,2705964.8,27305644.8,SIKA,SAK,50,45
SI202407010757,2024-07-06 00:00:00,MAJU (PINANG),SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,606060.0,48.3,6266660.4,621020.4,6266660.4,SIKA,SET,50,45
SI202407010758,2024-07-06 00:00:00,INDOWARNA MAKMUR PERKASA,SIKATOP SEAL 107 (A+B) @25KG,50.0,SET,606060.0,48.6,15575742.0,1543542.0,15575742.0,SIKA,SET,50,45
SI202407010759,2024-07-06 00:00:00,MULTI SARANA PUTRA,SIKA GROUT 215 @25KG,176.0,SAK,188700.0,48.32,17163548.16,1700892.16,17163548.16,SIKA,SAK,50,45
SI202407010766,2024-07-06 00:00:00,GUNA IMAN SEDAMA ,CAIRAN SIKA TOP 107 (A) @5KG,20.0,GALON,563880.0,45.0,6202680.0,614680.0,6202680.0,SIKA,GALON,49,45
SI202407010766,2024-07-06 00:00:00,GUNA IMAN SEDAMA ,AM 53 - WHITE JASMINE @12X1KG,10.0,DUS,201000.0,23.5,1537650.0,152379.729729,1537650.0,AM,PCS,32.68,15
SI202407010766,2024-07-06 00:00:00,GUNA IMAN SEDAMA ,AM 53 - GREY SOKA @12X1KG,15.0,DUS,201000.0,23.5,2306475.0,228569.594594,2306475.0,AM,PCS,32.68,15
SI202407010766,2024-07-06 00:00:00,GUNA IMAN SEDAMA ,AM 53 - CREAM IXIA @12X1KG,5.0,DUS,201000.0,23.5,768825.0,76189.864864,768825.0,AM,PCS,32.68,15
SI202407010766,2024-07-06 00:00:00,GUNA IMAN SEDAMA ,AM 53 - BLACK EBONY @12X1KG,2.0,DUS,201000.0,23.5,307530.0,30475.945945,307530.0,AM,PCS,32.68,15
